# author: Mathias Hauser (mathias.hauser@env.ethz.ch)
# script: warming_levels.py
# executed: 2025-11-07 09:57:04
# reference years: 1995 to 2014
model, ensemble, exp, warming_level, start_year, end_year
ACCESS-ESM1-5, r33i1p1f1, ssp126, 0.94, 2026, 2045
ACCESS-ESM1-5, r34i1p1f1, ssp126, 0.94, 2026, 2045
ACCESS-ESM1-5, r35i1p1f1, ssp126, 0.94, 2029, 2048
ACCESS-ESM1-5, r36i1p1f1, ssp126, 0.94, 2019, 2038
ACCESS-ESM1-5, r37i1p1f1, ssp126, 0.94, 2020, 2039
ACCESS-ESM1-5, r38i1p1f1, ssp126, 0.94, 2028, 2047
ACCESS-ESM1-5, r39i1p1f1, ssp126, 0.94, 2024, 2043
ACCESS-ESM1-5, r40i1p1f1, ssp126, 0.94, 2026, 2045
AWI-CM-1-1-MR, r1i1p1f1, ssp126, 0.94, 2046, 2065
AWI-ESM-1-REcoM, r1i1p1f1, ssp126, 0.94, 2045, 2064
BCC-CSM2-MR, r1i1p1f1, ssp126, 0.94, 2038, 2057
CAS-ESM2-0, r1i1p1f1, ssp126, 0.94, 2020, 2039
CAS-ESM2-0, r3i1p1f1, ssp126, 0.94, 2020, 2039
CESM2-WACCM, r1i1p1f1, ssp126, 0.94, 2024, 2043
CESM2, r1i1p1f1, ssp126, 0.94, 2025, 2044
CESM2, r2i1p1f1, ssp126, 0.94, 2028, 2047
CESM2, r4i1p1f1, ssp126, 0.94, 2026, 2045
CESM2, r10i1p1f1, ssp126, 0.94, 2028, 2047
CESM2, r11i1p1f1, ssp126, 0.94, 2024, 2043
CIESM, r1i1p1f1, ssp126, 0.94, 2046, 2065
CMCC-CM2-SR5, r1i1p1f1, ssp126, 0.94, 2030, 2049
CMCC-ESM2, r1i1p1f1, ssp126, 0.94, 2033, 2052
CNRM-CM6-1-HR, r1i1p1f2, ssp126, 0.94, 2020, 2039
CNRM-CM6-1, r1i1p1f2, ssp126, 0.94, 2034, 2053
CNRM-CM6-1, r2i1p1f2, ssp126, 0.94, 2026, 2045
CNRM-CM6-1, r3i1p1f2, ssp126, 0.94, 2026, 2045
CNRM-CM6-1, r4i1p1f2, ssp126, 0.94, 2031, 2050
CNRM-CM6-1, r5i1p1f2, ssp126, 0.94, 2032, 2051
CNRM-CM6-1, r6i1p1f2, ssp126, 0.94, 2031, 2050
CNRM-ESM2-1, r1i1p1f2, ssp126, 0.94, 2047, 2066
CNRM-ESM2-1, r2i1p1f2, ssp126, 0.94, 2036, 2055
CNRM-ESM2-1, r3i1p1f2, ssp126, 0.94, 2025, 2044
CNRM-ESM2-1, r4i1p1f2, ssp126, 0.94, 2023, 2042
CNRM-ESM2-1, r5i1p1f2, ssp126, 0.94, 2025, 2044
CNRM-ESM2-1, r14i1p1f2, ssp126, 0.94, 2026, 2045
CNRM-ESM2-1, r15i1p1f2, ssp126, 0.94, 2041, 2060
CanESM5-1, r1i1p1f1, ssp126, 0.94, 2019, 2038
CanESM5-1, r1i1p2f1, ssp126, 0.94, 2023, 2042
CanESM5-CanOE, r1i1p2f1, ssp126, 0.94, 2019, 2038
CanESM5-CanOE, r2i1p2f1, ssp126, 0.94, 2017, 2036
CanESM5-CanOE, r3i1p2f1, ssp126, 0.94, 2017, 2036
CanESM5, r1i1p1f1, ssp126, 0.94, 2021, 2040
CanESM5, r1i1p2f1, ssp126, 0.94, 2019, 2038
CanESM5, r2i1p1f1, ssp126, 0.94, 2015, 2034
CanESM5, r2i1p2f1, ssp126, 0.94, 2017, 2036
CanESM5, r3i1p1f1, ssp126, 0.94, 2018, 2037
CanESM5, r3i1p2f1, ssp126, 0.94, 2017, 2036
CanESM5, r4i1p1f1, ssp126, 0.94, 2020, 2039
CanESM5, r4i1p2f1, ssp126, 0.94, 2019, 2038
CanESM5, r5i1p1f1, ssp126, 0.94, 2019, 2038
CanESM5, r5i1p2f1, ssp126, 0.94, 2021, 2040
CanESM5, r6i1p1f1, ssp126, 0.94, 2020, 2039
CanESM5, r6i1p2f1, ssp126, 0.94, 2019, 2038
CanESM5, r7i1p1f1, ssp126, 0.94, 2021, 2040
CanESM5, r7i1p2f1, ssp126, 0.94, 2018, 2037
CanESM5, r8i1p1f1, ssp126, 0.94, 2026, 2045
CanESM5, r8i1p2f1, ssp126, 0.94, 2016, 2035
CanESM5, r9i1p1f1, ssp126, 0.94, 2019, 2038
CanESM5, r9i1p2f1, ssp126, 0.94, 2018, 2037
CanESM5, r10i1p1f1, ssp126, 0.94, 2021, 2040
CanESM5, r10i1p2f1, ssp126, 0.94, 2016, 2035
CanESM5, r11i1p1f1, ssp126, 0.94, 2017, 2036
CanESM5, r11i1p2f1, ssp126, 0.94, 2023, 2042
CanESM5, r12i1p1f1, ssp126, 0.94, 2022, 2041
CanESM5, r12i1p2f1, ssp126, 0.94, 2020, 2039
CanESM5, r13i1p1f1, ssp126, 0.94, 2020, 2039
CanESM5, r13i1p2f1, ssp126, 0.94, 2019, 2038
CanESM5, r14i1p1f1, ssp126, 0.94, 2020, 2039
CanESM5, r14i1p2f1, ssp126, 0.94, 2016, 2035
CanESM5, r15i1p1f1, ssp126, 0.94, 2018, 2037
CanESM5, r15i1p2f1, ssp126, 0.94, 2015, 2034
CanESM5, r16i1p1f1, ssp126, 0.94, 2018, 2037
CanESM5, r16i1p2f1, ssp126, 0.94, 2019, 2038
CanESM5, r17i1p1f1, ssp126, 0.94, 2019, 2038
CanESM5, r17i1p2f1, ssp126, 0.94, 2018, 2037
CanESM5, r18i1p1f1, ssp126, 0.94, 2020, 2039
CanESM5, r18i1p2f1, ssp126, 0.94, 2018, 2037
CanESM5, r19i1p1f1, ssp126, 0.94, 2018, 2037
CanESM5, r19i1p2f1, ssp126, 0.94, 2017, 2036
CanESM5, r20i1p1f1, ssp126, 0.94, 2019, 2038
CanESM5, r20i1p2f1, ssp126, 0.94, 2020, 2039
CanESM5, r21i1p1f1, ssp126, 0.94, 2016, 2035
CanESM5, r21i1p2f1, ssp126, 0.94, 2017, 2036
CanESM5, r22i1p1f1, ssp126, 0.94, 2020, 2039
CanESM5, r22i1p2f1, ssp126, 0.94, 2019, 2038
CanESM5, r23i1p1f1, ssp126, 0.94, 2020, 2039
CanESM5, r23i1p2f1, ssp126, 0.94, 2020, 2039
CanESM5, r24i1p1f1, ssp126, 0.94, 2020, 2039
CanESM5, r24i1p2f1, ssp126, 0.94, 2016, 2035
CanESM5, r25i1p1f1, ssp126, 0.94, 2018, 2037
CanESM5, r25i1p2f1, ssp126, 0.94, 2022, 2041
EC-Earth3-Veg-LR, r1i1p1f1, ssp126, 0.94, 2048, 2067
EC-Earth3-Veg-LR, r2i1p1f1, ssp126, 0.94, 2025, 2044
EC-Earth3-Veg-LR, r3i1p1f1, ssp126, 0.94, 2026, 2045
EC-Earth3-Veg, r1i1p1f1, ssp126, 0.94, 2046, 2065
EC-Earth3-Veg, r2i1p1f1, ssp126, 0.94, 2038, 2057
EC-Earth3-Veg, r3i1p1f1, ssp126, 0.94, 2037, 2056
EC-Earth3-Veg, r4i1p1f1, ssp126, 0.94, 2021, 2040
EC-Earth3-Veg, r6i1p1f1, ssp126, 0.94, 2025, 2044
EC-Earth3-Veg, r12i1p1f1, ssp126, 0.94, 2034, 2053
EC-Earth3-Veg, r14i1p1f1, ssp126, 0.94, 2045, 2064
EC-Earth3, r1i1p1f1, ssp126, 0.94, 2024, 2043
EC-Earth3, r4i1p1f1, ssp126, 0.94, 2041, 2060
EC-Earth3, r5i1p1f1, ssp126, 0.94, 2061, 2080
EC-Earth3, r6i1p1f1, ssp126, 0.94, 2029, 2048
EC-Earth3, r9i1p1f1, ssp126, 0.94, 2048, 2067
EC-Earth3, r11i1p1f1, ssp126, 0.94, 2018, 2037
EC-Earth3, r13i1p1f1, ssp126, 0.94, 2031, 2050
EC-Earth3, r15i1p1f1, ssp126, 0.94, 2037, 2056
FGOALS-f3-L, r1i1p1f1, ssp126, 0.94, 2050, 2069
FIO-ESM-2-0, r1i1p1f1, ssp126, 0.94, 2033, 2052
FIO-ESM-2-0, r2i1p1f1, ssp126, 0.94, 2040, 2059
FIO-ESM-2-0, r3i1p1f1, ssp126, 0.94, 2033, 2052
GISS-E2-1-G, r1i1p1f2, ssp126, 0.94, 2013, 2032
GISS-E2-1-G, r1i1p3f1, ssp126, 0.94, 2030, 2049
GISS-E2-1-G, r1i1p5f1, ssp126, 0.94, 2030, 2049
GISS-E2-1-G, r2i1p1f2, ssp126, 0.94, 2026, 2045
GISS-E2-1-G, r2i1p3f1, ssp126, 0.94, 2032, 2051
GISS-E2-1-G, r2i1p5f1, ssp126, 0.94, 2030, 2049
GISS-E2-1-G, r3i1p1f2, ssp126, 0.94, 2026, 2045
GISS-E2-1-G, r3i1p3f1, ssp126, 0.94, 2031, 2050
GISS-E2-1-G, r3i1p5f1, ssp126, 0.94, 2035, 2054
GISS-E2-1-G, r4i1p1f2, ssp126, 0.94, 2025, 2044
GISS-E2-1-G, r4i1p3f1, ssp126, 0.94, 2035, 2054
GISS-E2-1-G, r4i1p5f1, ssp126, 0.94, 2030, 2049
GISS-E2-1-G, r5i1p1f2, ssp126, 0.94, 2029, 2048
GISS-E2-1-G, r5i1p3f1, ssp126, 0.94, 2027, 2046
GISS-E2-1-G, r101i1p1f1, ssp126, 0.94, 2032, 2051
GISS-E2-1-H, r1i1p1f2, ssp126, 0.94, 2022, 2041
GISS-E2-1-H, r1i1p3f1, ssp126, 0.94, 2031, 2050
GISS-E2-1-H, r2i1p1f2, ssp126, 0.94, 2024, 2043
GISS-E2-1-H, r2i1p3f1, ssp126, 0.94, 2037, 2056
GISS-E2-1-H, r3i1p1f2, ssp126, 0.94, 2026, 2045
GISS-E2-1-H, r3i1p3f1, ssp126, 0.94, 2035, 2054
GISS-E2-1-H, r4i1p1f2, ssp126, 0.94, 2022, 2041
GISS-E2-1-H, r4i1p3f1, ssp126, 0.94, 2034, 2053
GISS-E2-1-H, r5i1p1f2, ssp126, 0.94, 2023, 2042
GISS-E2-1-H, r5i1p3f1, ssp126, 0.94, 2030, 2049
GISS-E2-2-G, r1i1p3f1, ssp126, 0.94, 2025, 2044
GISS-E2-2-G, r2i1p3f1, ssp126, 0.94, 2025, 2044
GISS-E2-2-G, r3i1p3f1, ssp126, 0.94, 2027, 2046
GISS-E2-2-G, r4i1p3f1, ssp126, 0.94, 2028, 2047
GISS-E2-2-G, r5i1p3f1, ssp126, 0.94, 2025, 2044
HadGEM3-GC31-LL, r1i1p1f3, ssp126, 0.94, 2017, 2036
HadGEM3-GC31-MM, r1i1p1f3, ssp126, 0.94, 2022, 2041
IPSL-CM6A-LR, r1i1p1f1, ssp126, 0.94, 2030, 2049
IPSL-CM6A-LR, r2i1p1f1, ssp126, 0.94, 2030, 2049
IPSL-CM6A-LR, r3i1p1f1, ssp126, 0.94, 2034, 2053
IPSL-CM6A-LR, r4i1p1f1, ssp126, 0.94, 2026, 2045
IPSL-CM6A-LR, r6i1p1f1, ssp126, 0.94, 2021, 2040
IPSL-CM6A-LR, r14i1p1f1, ssp126, 0.94, 2025, 2044
KACE-1-0-G, r1i1p1f1, ssp126, 0.94, 2017, 2036
KACE-1-0-G, r2i1p1f1, ssp126, 0.94, 2019, 2038
KACE-1-0-G, r3i1p1f1, ssp126, 0.94, 2015, 2034
MCM-UA-1-0, r1i1p1f2, ssp126, 0.94, 2054, 2073
MIROC6, r1i1p1f1, ssp126, 0.94, 2059, 2078
MIROC6, r6i1p1f1, ssp126, 0.94, 2055, 2074
MIROC6, r13i1p1f1, ssp126, 0.94, 2064, 2083
MIROC6, r18i1p1f1, ssp126, 0.94, 2045, 2064
MIROC6, r29i1p1f1, ssp126, 0.94, 2042, 2061
MIROC6, r30i1p1f1, ssp126, 0.94, 2045, 2064
MIROC6, r32i1p1f1, ssp126, 0.94, 2042, 2061
MIROC6, r35i1p1f1, ssp126, 0.94, 2048, 2067
MIROC6, r40i1p1f1, ssp126, 0.94, 2042, 2061
MIROC6, r46i1p1f1, ssp126, 0.94, 2048, 2067
MIROC-ES2L, r1i1p1f2, ssp126, 0.94, 2036, 2055
MIROC-ES2L, r2i1p1f2, ssp126, 0.94, 2046, 2065
MIROC-ES2L, r3i1p1f2, ssp126, 0.94, 2032, 2051
MIROC-ES2L, r4i1p1f2, ssp126, 0.94, 2038, 2057
MIROC-ES2L, r5i1p1f2, ssp126, 0.94, 2039, 2058
MIROC-ES2L, r6i1p1f2, ssp126, 0.94, 2038, 2057
MIROC-ES2L, r7i1p1f2, ssp126, 0.94, 2054, 2073
MIROC-ES2L, r8i1p1f2, ssp126, 0.94, 2037, 2056
MIROC-ES2L, r9i1p1f2, ssp126, 0.94, 2030, 2049
MIROC-ES2L, r10i1p1f2, ssp126, 0.94, 2034, 2053
MRI-ESM2-0, r1i1p1f1, ssp126, 0.94, 2029, 2048
MRI-ESM2-0, r2i1p1f1, ssp126, 0.94, 2034, 2053
MRI-ESM2-0, r3i1p1f1, ssp126, 0.94, 2030, 2049
MRI-ESM2-0, r4i1p1f1, ssp126, 0.94, 2039, 2058
MRI-ESM2-0, r5i1p1f1, ssp126, 0.94, 2037, 2056
NESM3, r1i1p1f1, ssp126, 0.94, 2025, 2044
NESM3, r2i1p1f1, ssp126, 0.94, 2041, 2060
NorESM2-MM, r1i1p1f1, ssp126, 0.94, 2060, 2079
TaiESM1, r1i1p1f1, ssp126, 0.94, 2017, 2036
UKESM1-0-LL, r1i1p1f2, ssp126, 0.94, 2017, 2036
UKESM1-0-LL, r2i1p1f2, ssp126, 0.94, 2017, 2036
UKESM1-0-LL, r3i1p1f2, ssp126, 0.94, 2018, 2037
UKESM1-0-LL, r4i1p1f2, ssp126, 0.94, 2019, 2038
UKESM1-0-LL, r8i1p1f2, ssp126, 0.94, 2016, 2035
UKESM1-0-LL, r9i1p1f2, ssp126, 0.94, 2012, 2031
UKESM1-0-LL, r10i1p1f2, ssp126, 0.94, 2016, 2035
UKESM1-0-LL, r11i1p1f2, ssp126, 0.94, 2014, 2033
UKESM1-0-LL, r12i1p1f2, ssp126, 0.94, 2015, 2034
UKESM1-0-LL, r16i1p1f2, ssp126, 0.94, 2017, 2036
UKESM1-0-LL, r17i1p1f2, ssp126, 0.94, 2017, 2036
UKESM1-0-LL, r18i1p1f2, ssp126, 0.94, 2018, 2037
UKESM1-0-LL, r19i1p1f2, ssp126, 0.94, 2019, 2038
UKESM1-1-LL, r1i1p1f2, ssp126, 0.94, 2019, 2038
ACCESS-CM2, r1i1p1f1, ssp245, 0.94, 2020, 2039
ACCESS-CM2, r2i1p1f1, ssp245, 0.94, 2021, 2040
ACCESS-CM2, r3i1p1f1, ssp245, 0.94, 2026, 2045
ACCESS-CM2, r4i1p1f1, ssp245, 0.94, 2023, 2042
ACCESS-CM2, r5i1p1f1, ssp245, 0.94, 2022, 2041
ACCESS-ESM1-5, r1i1p1f1, ssp245, 0.94, 2027, 2046
ACCESS-ESM1-5, r2i1p1f1, ssp245, 0.94, 2026, 2045
ACCESS-ESM1-5, r3i1p1f1, ssp245, 0.94, 2025, 2044
ACCESS-ESM1-5, r4i1p1f1, ssp245, 0.94, 2029, 2048
ACCESS-ESM1-5, r5i1p1f1, ssp245, 0.94, 2022, 2041
ACCESS-ESM1-5, r6i1p1f1, ssp245, 0.94, 2024, 2043
ACCESS-ESM1-5, r7i1p1f1, ssp245, 0.94, 2023, 2042
ACCESS-ESM1-5, r8i1p1f1, ssp245, 0.94, 2026, 2045
ACCESS-ESM1-5, r9i1p1f1, ssp245, 0.94, 2027, 2046
ACCESS-ESM1-5, r10i1p1f1, ssp245, 0.94, 2023, 2042
ACCESS-ESM1-5, r11i1p1f1, ssp245, 0.94, 2030, 2049
ACCESS-ESM1-5, r12i1p1f1, ssp245, 0.94, 2025, 2044
ACCESS-ESM1-5, r13i1p1f1, ssp245, 0.94, 2023, 2042
ACCESS-ESM1-5, r14i1p1f1, ssp245, 0.94, 2023, 2042
ACCESS-ESM1-5, r15i1p1f1, ssp245, 0.94, 2029, 2048
ACCESS-ESM1-5, r16i1p1f1, ssp245, 0.94, 2023, 2042
ACCESS-ESM1-5, r17i1p1f1, ssp245, 0.94, 2024, 2043
ACCESS-ESM1-5, r18i1p1f1, ssp245, 0.94, 2027, 2046
ACCESS-ESM1-5, r19i1p1f1, ssp245, 0.94, 2034, 2053
ACCESS-ESM1-5, r20i1p1f1, ssp245, 0.94, 2028, 2047
ACCESS-ESM1-5, r21i1p1f1, ssp245, 0.94, 2029, 2048
ACCESS-ESM1-5, r22i1p1f1, ssp245, 0.94, 2022, 2041
ACCESS-ESM1-5, r23i1p1f1, ssp245, 0.94, 2024, 2043
ACCESS-ESM1-5, r24i1p1f1, ssp245, 0.94, 2022, 2041
ACCESS-ESM1-5, r25i1p1f1, ssp245, 0.94, 2026, 2045
ACCESS-ESM1-5, r26i1p1f1, ssp245, 0.94, 2024, 2043
ACCESS-ESM1-5, r27i1p1f1, ssp245, 0.94, 2023, 2042
ACCESS-ESM1-5, r28i1p1f1, ssp245, 0.94, 2025, 2044
ACCESS-ESM1-5, r29i1p1f1, ssp245, 0.94, 2024, 2043
ACCESS-ESM1-5, r30i1p1f1, ssp245, 0.94, 2022, 2041
ACCESS-ESM1-5, r31i1p1f1, ssp245, 0.94, 2025, 2044
ACCESS-ESM1-5, r32i1p1f1, ssp245, 0.94, 2025, 2044
ACCESS-ESM1-5, r33i1p1f1, ssp245, 0.94, 2025, 2044
ACCESS-ESM1-5, r34i1p1f1, ssp245, 0.94, 2024, 2043
ACCESS-ESM1-5, r35i1p1f1, ssp245, 0.94, 2025, 2044
ACCESS-ESM1-5, r36i1p1f1, ssp245, 0.94, 2022, 2041
ACCESS-ESM1-5, r37i1p1f1, ssp245, 0.94, 2019, 2038
ACCESS-ESM1-5, r38i1p1f1, ssp245, 0.94, 2026, 2045
ACCESS-ESM1-5, r39i1p1f1, ssp245, 0.94, 2023, 2042
ACCESS-ESM1-5, r40i1p1f1, ssp245, 0.94, 2025, 2044
AWI-CM-1-1-MR, r1i1p1f1, ssp245, 0.94, 2032, 2051
AWI-ESM-1-REcoM, r1i1p1f1, ssp245, 0.94, 2032, 2051
BCC-CSM2-MR, r1i1p1f1, ssp245, 0.94, 2030, 2049
CAMS-CSM1-0, r1i1p1f1, ssp245, 0.94, 2046, 2065
CAMS-CSM1-0, r2i1p1f1, ssp245, 0.94, 2049, 2068
CAS-ESM2-0, r1i1p1f1, ssp245, 0.94, 2021, 2040
CAS-ESM2-0, r3i1p1f1, ssp245, 0.94, 2022, 2041
CESM2-WACCM, r1i1p1f1, ssp245, 0.94, 2027, 2046
CESM2-WACCM, r2i1p1f1, ssp245, 0.94, 2032, 2051
CESM2-WACCM, r3i1p1f1, ssp245, 0.94, 2029, 2048
